model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,brand
2012,subaru_outback,3,4,gas,119025,automatic,wagon,unknown,1,subaru
2017,subaru_impreza,3,4,gas,8200,automatic,hatchback,silver,1,subaru
2003,ford_expedition,0,8,gas,219700,automatic,SUV,silver,1,ford
2006,jeep_liberty,3,6,gas,142000,automatic,SUV,silver,1,jeep
2015,ford_ranger,3,6,gas,78327,automatic,pickup,black,1,ford
2013,toyota_tundra,3,8,gas,98000,automatic,truck,white,1,toyota
2009,toyota_corolla,2,4,gas,188000,automatic,sedan,grey,0,toyota
2002,honda_civic,2,4,gas,167062,automatic,coupe,red,0,honda
2007,toyota_rav4,3,4,gas,101000,automatic,SUV,blue,0,toyota
2001,ford_f-150,1,8,gas,200000,automatic,truck,black,1,ford
1993,jeep_wrangler,4,4,gas,86000,manual,SUV,black,1,jeep
2016,volkswagen_jetta,2,4,gas,73000,automatic,sedan,black,0,volkswagen
2012,ford_f-150,3,8,gas,91100,automatic,truck,black,1,ford
2000,honda_cr-v,2,4,gas,179634,manual,SUV,unknown,1,honda
2010,ford_f-150,2,8,gas,170,automatic,truck,unknown,0,ford
2007,chevrolet_silverado,2,8,gas,209800,automatic,pickup,white,0,chevrolet
2017,gmc_sierra_1500,4,8,gas,31000,automatic,pickup,white,0,gmc
2002,ford_f-150,4,8,gas,210353,automatic,truck,blue,1,ford
2011,nissan_murano,3,6,gas,120000,automatic,SUV,white,0,nissan
2012,ram_1500,4,8,gas,112000,automatic,pickup,black,0,ram
2015,chevrolet_colorado,2,6,gas,60611,automatic,truck,red,1,chevrolet
2003,gmc_sierra,1,8,gas,170,automatic,truck,grey,0,gmc
2012,chevrolet_silverado,2,8,gas,190000,automatic,truck,white,0,chevrolet
2011,chevrolet_silverado,2,8,hybrid,196328,automatic,truck,white,1,chevrolet
2008,chrysler_town_&_country,3,6,gas,170000,automatic,mini-van,blue,0,chrysler
2008,ford_ranger,2,6,gas,147000,automatic,pickup,unknown,0,ford
2014,chevrolet_tahoe,2,8,gas,95997,automatic,SUV,black,1,chevrolet
2008,gmc_yukon,3,8,gas,155000,automatic,SUV,white,0,gmc
2001,chevrolet_silverado_2500hd,2,8,diesel,241000,automatic,pickup,red,0,chevrolet
2014,ford_explorer,2,6,gas,116000,automatic,SUV,unknown,1,ford
2013,gmc_sierra_1500,2,8,gas,95356,automatic,truck,silver,1,gmc
2009,ford_taurus,4,6,gas,111777,automatic,sedan,blue,0,ford
1979,chevrolet_corvette,2,8,gas,70000,automatic,convertible,red,0,chevrolet
2018,jeep_wrangler,4,6,gas,18852,automatic,SUV,green,1,jeep
2017,chevrolet_impala,4,6,gas,36147,automatic,sedan,unknown,0,chevrolet
2010,chevrolet_silverado_2500hd,3,8,gas,256000,automatic,truck,white,0,chevrolet
2006,honda_civic,4,4,gas,189000,automatic,coupe,grey,0,honda
2011,honda_accord,3,4,gas,70500,automatic,sedan,black,0,honda
2000,ford_expedition,2,8,gas,212069,automatic,SUV,silver,0,ford
1968,ford_mustang,2,6,gas,15000,automatic,coupe,custom,0,ford
2008,nissan_altima,3,4,gas,103000,automatic,sedan,black,0,nissan
2013,jeep_grand_cherokee_laredo,3,6,gas,237000,automatic,SUV,unknown,0,jeep
2015,chrysler_200,2,4,gas,68000,automatic,sedan,grey,0,chrysler
1991,chevrolet_corvette,3,8,gas,64300,automatic,convertible,yellow,0,chevrolet
2011,ford_fusion_se,3,4,gas,130000,automatic,sedan,unknown,0,ford
2003,jeep_liberty,3,6,gas,210095,automatic,SUV,black,1,jeep
2006,toyota_tundra,2,8,gas,212000,automatic,truck,white,0,toyota
2002,nissan_sentra,2,4,gas,102000,automatic,sedan,grey,0,nissan
2015,chevrolet_camaro,2,6,gas,95125,automatic,coupe,red,0,chevrolet
2015,ford_f-350_sd,2,8,diesel,112150,automatic,truck,white,1,ford
2005,toyota_tundra,2,8,gas,66697,automatic,truck,white,1,toyota
2014,ram_2500,2,8,gas,121437,automatic,truck,white,1,ram
2011,chevrolet_silverado_1500,2,8,gas,93277,automatic,truck,black,0,chevrolet
2008,ford_explorer,2,6,gas,137809,automatic,SUV,black,1,ford
2005,honda_cr-v,3,4,gas,242017,automatic,SUV,blue,1,honda
2009,ford_f-250_sd,2,8,gas,113419,automatic,truck,white,1,ford
2015,ford_f-250_sd,2,8,gas,134794,automatic,truck,unknown,1,ford
2009,ford_econoline,2,10,gas,122637,automatic,truck,yellow,0,ford
2008,ford_econoline,2,8,gas,99693,automatic,truck,white,0,ford
2001,ford_expedition,3,8,gas,164940,automatic,SUV,custom,1,ford
2013,chevrolet_silverado_3500hd,2,8,gas,99748,automatic,truck,unknown,0,chevrolet
2010,ford_f-350_sd,2,10,gas,51664,manual,truck,white,1,ford
2013,chevrolet_silverado_3500hd,2,8,gas,174100,automatic,truck,white,1,chevrolet
2008,ford_econoline,2,8,gas,147398,automatic,truck,white,0,ford
2012,ford_econoline,2,8,gas,80836,automatic,truck,white,0,ford
2003,gmc_sierra_2500hd,2,8,diesel,81522,automatic,truck,blue,1,gmc
2016,ford_econoline,2,10,gas,122974,automatic,truck,yellow,0,ford
2015,ford_f-250_sd,2,8,gas,43854,automatic,truck,unknown,1,ford
2015,ford_f-250_sd,2,8,gas,84000,automatic,truck,unknown,1,ford
2011,ford_econoline,2,8,gas,146100,automatic,truck,white,0,ford
2002,ford_taurus,3,6,gas,115439,automatic,sedan,silver,0,ford
2017,ford_focus_se,3,4,gas,38902,automatic,sedan,white,0,ford
2015,volkswagen_jetta,3,4,diesel,27355,manual,sedan,unknown,0,volkswagen
2014,chevrolet_traverse,3,6,gas,108898,automatic,SUV,white,1,chevrolet
2016,toyota_highlander,3,6,gas,83779,automatic,SUV,grey,1,toyota
2014,ram_1500,2,8,gas,97000,automatic,pickup,blue,0,ram
2005,chevrolet_silverado_1500,4,8,gas,138450,automatic,pickup,grey,1,chevrolet
2009,chevrolet_impala,4,6,gas,129065,automatic,sedan,unknown,0,chevrolet
2009,gmc_sierra,2,8,gas,118239,automatic,truck,green,1,gmc
2006,toyota_tundra,2,8,gas,212000,automatic,truck,white,0,toyota
2002,honda_cr-v,4,4,gas,169000,automatic,SUV,green,1,honda
2014,hyundai_sonata,3,4,gas,95000,automatic,SUV,unknown,0,hyundai
2007,nissan_altima,4,4,gas,160000,automatic,sedan,white,0,nissan
2004,chevrolet_silverado_1500,4,8,gas,139000,automatic,pickup,unknown,1,chevrolet
2004,ram_2500,2,6,diesel,276000,automatic,truck,silver,1,ram
2007,hyundai_sonata,4,4,gas,116100,automatic,sedan,blue,0,hyundai
2011,toyota_4runner,3,6,gas,74000,automatic,SUV,black,1,toyota
2010,subaru_forester,4,4,gas,124400,automatic,sedan,silver,1,subaru
1986,chevrolet_silverado,2,8,gas,71000,automatic,pickup,grey,1,chevrolet
2009,nissan_altima,4,4,gas,102508,automatic,sedan,grey,0,nissan
2009,jeep_grand_cherokee,3,6,gas,86000,automatic,SUV,white,1,jeep
2008,volkswagen_passat,4,4,gas,132428,automatic,wagon,blue,0,volkswagen
2007,nissan_murano,4,6,gas,90755,automatic,SUV,unknown,1,nissan
2003,toyota_camry,4,4,gas,141030,automatic,sedan,silver,0,toyota
2008,toyota_camry_le,3,4,gas,88400,automatic,sedan,brown,0,toyota
2013,ford_escape,3,4,gas,81875,automatic,SUV,unknown,1,ford
2005,nissan_altima,3,4,gas,202895,automatic,sedan,brown,0,nissan
2011,honda_pilot,2,6,gas,128861,automatic,SUV,blue,1,honda
2016,ram_3500,2,8,gas,86328,automatic,truck,black,1,ram
2015,chevrolet_colorado,2,6,gas,60611,automatic,truck,red,1,chevrolet
2017,chevrolet_traverse,3,6,gas,61224,automatic,SUV,silver,0,chevrolet
2010,ram_2500,2,6,diesel,96837,automatic,truck,green,1,ram
2010,chevrolet_silverado_2500hd,2,8,diesel,127381,automatic,truck,blue,1,chevrolet
2007,ram_2500,2,6,diesel,127325,automatic,truck,grey,1,ram
2013,ram_1500,2,8,gas,106375,automatic,truck,unknown,1,ram
2013,gmc_sierra_1500,2,8,gas,95356,automatic,truck,silver,1,gmc
2011,jeep_wrangler_unlimited,2,6,gas,130271,automatic,wagon,red,1,jeep
2014,chevrolet_tahoe,2,8,gas,95997,automatic,SUV,unknown,1,chevrolet
2008,jeep_wrangler,2,6,gas,124058,automatic,wagon,silver,1,jeep
2014,chevrolet_silverado_2500hd,2,8,gas,32915,automatic,truck,blue,0,chevrolet
2015,jeep_grand_cherokee,2,6,gas,84000,automatic,wagon,grey,1,jeep
2003,ford_explorer,2,6,gas,115000,automatic,SUV,brown,1,ford
2006,chevrolet_equinox,3,6,gas,144000,automatic,SUV,blue,1,chevrolet
2012,honda_civic_lx,3,4,gas,48000,automatic,sedan,grey,0,honda
2007,toyota_prius,4,4,gas,111098,automatic,sedan,black,0,toyota
2013,honda_civic_lx,3,4,gas,71086,automatic,sedan,silver,0,honda
2005,chrysler_town_&_country,2,6,gas,169000,automatic,van,grey,0,chrysler
2006,chevrolet_equinox,2,6,gas,102000,automatic,SUV,silver,0,chevrolet
2014,nissan_versa,3,4,gas,72710,automatic,sedan,red,0,nissan
2009,toyota_prius,3,4,hybrid,212832,automatic,hatchback,unknown,0,toyota
1998,ford_f-150,2,6,gas,174200,manual,pickup,white,0,ford
2003,ford_expedition,2,6,gas,199000,automatic,SUV,unknown,1,ford
2008,chevrolet_silverado,2,8,gas,170222,automatic,pickup,grey,1,chevrolet
2017,chevrolet_camaro_lt_coupe_2d,2,6,gas,8427,other,coupe,silver,0,chevrolet
2015,nissan_versa,4,4,gas,46354,automatic,sedan,green,0,nissan
2014,toyota_rav4,3,4,gas,65176,automatic,SUV,brown,0,toyota
2012,ram_1500,3,8,gas,91703,automatic,truck,black,1,ram
2012,volkswagen_passat,2,5,gas,128708,automatic,sedan,unknown,0,volkswagen
2006,gmc_sierra_1500,3,8,gas,139000,automatic,truck,blue,1,gmc
2009,chevrolet_suburban,2,8,gas,180025,automatic,SUV,black,1,chevrolet
2011,chevrolet_cruze,3,4,gas,128792,manual,sedan,silver,0,chevrolet
2011,honda_accord,3,4,gas,117000,automatic,sedan,unknown,0,honda
2009,ford_f150,3,6,gas,123675,automatic,truck,blue,0,ford
2010,honda_civic,3,4,gas,126000,automatic,sedan,red,0,honda
2015,nissan_versa,4,4,gas,46354,automatic,sedan,green,0,nissan
2016,chevrolet_camaro_lt_coupe_2d,2,6,gas,55189,other,coupe,unknown,0,chevrolet
2013,ford_mustang_gt_coupe_2d,2,8,gas,106375,other,coupe,red,0,ford
2008,chevrolet_suburban,2,8,gas,147398,automatic,SUV,white,0,chevrolet
2008,chevrolet_silverado_1500,3,8,gas,115000,automatic,truck,grey,1,chevrolet
2009,honda_odyssey,3,6,gas,157958,automatic,mini-van,blue,0,honda
2012,toyota_4runner,3,6,gas,105556,automatic,SUV,red,1,toyota
2015,toyota_tacoma,3,6,gas,53350,automatic,truck,unknown,1,toyota
2011,cadillac_escalade,3,8,gas,156330,automatic,SUV,unknown,1,cadillac
2014,toyota_4runner,3,6,gas,89600,automatic,SUV,unknown,1,toyota
2015,toyota_4runner,3,6,gas,70100,automatic,SUV,white,1,toyota
2018,ram_1500,3,6,gas,28000,automatic,truck,red,0,ram
2014,ford_explorer,3,6,gas,40892,automatic,SUV,green,0,ford
2009,toyota_prius,3,4,hybrid,114000,automatic,sedan,unknown,0,toyota
2007,toyota_tundra,2,8,gas,88000,automatic,truck,red,0,toyota
2015,ford_f-150,3,6,gas,77000,automatic,pickup,grey,1,ford
2016,kia_sorento,3,4,gas,56000,automatic,SUV,white,1,kia
2015,gmc_sierra,3,8,gas,78327,automatic,pickup,unknown,0,gmc
2002,chevrolet_corvette,2,8,gas,116344,automatic,convertible,unknown,0,chevrolet
2009,ram_1500,2,8,gas,104342,automatic,pickup,unknown,0,ram
2018,nissan_frontier_crew_cab_sv,2,6,gas,21000,other,pickup,blue,0,nissan
2014,chevrolet_camaro_lt_coupe_2d,2,6,gas,73289,other,coupe,black,0,chevrolet
2008,ford_fusion,3,6,gas,70000,automatic,sedan,black,1,ford
2013,ford_mustang_gt_coupe_2d,2,8,gas,51056,other,coupe,silver,0,ford
2017,chevrolet_camaro_lt_coupe_2d,2,6,gas,35068,other,coupe,red,0,chevrolet
2010,nissan_sentra,3,4,gas,146944,automatic,sedan,unknown,0,nissan
2012,honda_odyssey,3,6,gas,118962,automatic,mini-van,white,0,honda
2002,ram_3500,2,6,diesel,498000,manual,other,white,0,ram
2016,ford_focus,2,4,gas,90096,automatic,sedan,white,0,ford
2010,volkswagen_jetta,3,4,gas,126000,automatic,sedan,unknown,0,volkswagen
2013,ford_mustang_gt_coupe_2d,2,8,gas,51056,other,coupe,silver,0,ford
2010,chevrolet_camaro_lt_coupe_2d,2,6,gas,38899,other,coupe,yellow,0,chevrolet
2015,nissan_frontier_crew_cab_sv,2,6,gas,43707,other,pickup,red,0,nissan
2004,ram_2500,2,8,gas,296513,automatic,truck,silver,0,ram
2011,jeep_wrangler,2,6,gas,130271,manual,offroad,white,1,jeep
2018,nissan_frontier_crew_cab_sv,2,6,gas,26344,other,pickup,blue,1,nissan
2009,ford_f150,3,6,gas,159909,automatic,pickup,grey,0,ford
2005,chevrolet_silverado_2500hd,2,8,gas,121589,automatic,truck,unknown,1,chevrolet
2008,chevrolet_malibu,2,4,gas,88500,automatic,sedan,unknown,0,chevrolet
2003,jeep_grand_cherokee,3,6,gas,127000,automatic,SUV,silver,1,jeep
2011,chevrolet_colorado,3,6,gas,120000,automatic,truck,red,1,chevrolet
2004,bmw_x5,4,6,gas,136000,automatic,SUV,silver,1,bmw
2013,jeep_wrangler,3,6,gas,98000,manual,convertible,unknown,1,jeep
2005,ford_explorer,1,8,gas,189000,automatic,SUV,unknown,1,ford
2008,honda_cr-v,3,4,gas,99,automatic,SUV,black,0,honda
2007,honda_civic,2,4,gas,170000,automatic,sedan,silver,0,honda
2000,ford_f350,2,8,diesel,271000,automatic,truck,black,1,ford
2004,ford_f-250_super_duty,2,8,diesel,281237,automatic,truck,unknown,0,ford
2018,ram_1500,4,8,gas,50065,automatic,pickup,silver,0,ram
2018,volkswagen_jetta,4,4,gas,18852,automatic,sedan,grey,0,volkswagen
2003,jeep_grand_cherokee_laredo,1,6,gas,228800,automatic,SUV,green,1,jeep
2017,nissan_rogue,4,4,gas,48000,automatic,SUV,unknown,0,nissan
2012,ford_escape,2,4,gas,93083,automatic,SUV,red,0,ford
2006,chevrolet_equinox,3,6,gas,144000,automatic,SUV,blue,1,chevrolet
2007,toyota_rav4,3,4,gas,101000,automatic,SUV,blue,0,toyota
2015,ford_fusion,4,4,gas,71000,automatic,sedan,red,0,ford
2013,ford_f-150,2,6,gas,158000,automatic,truck,white,1,ford
2014,ford_f-150,2,6,gas,201891,automatic,truck,unknown,1,ford
2003,ford_f-350_sd,2,8,gas,170000,automatic,truck,black,1,ford
2009,jeep_wrangler_unlimited,3,6,gas,135678,automatic,SUV,yellow,1,jeep
2014,honda_accord,3,4,gas,79000,automatic,sedan,unknown,0,honda
1989,toyota_tacoma,2,4,gas,118612,automatic,pickup,unknown,0,toyota
2010,jeep_wrangler,3,6,gas,88789,automatic,SUV,black,1,jeep
1995,chevrolet_camaro,3,8,gas,45000,automatic,convertible,red,0,chevrolet
2009,hyundai_santa_fe,2,6,gas,197000,automatic,SUV,unknown,1,hyundai
2011,subaru_forester,3,4,gas,138970,manual,wagon,blue,1,subaru
2014,honda_civic,3,4,gas,36134,automatic,sedan,grey,0,honda
2005,gmc_sierra_1500,3,6,gas,172000,automatic,truck,grey,0,gmc
2014,honda_pilot,2,6,gas,154349,automatic,SUV,grey,0,honda
2013,chrysler_town_&_country,3,6,gas,99769,automatic,mini-van,grey,0,chrysler
2009,honda_cr-v,3,4,gas,92000,automatic,SUV,silver,1,honda
2016,nissan_sentra,3,4,gas,57200,automatic,sedan,white,0,nissan
2009,nissan_rogue,3,4,gas,113000,automatic,SUV,white,1,nissan
2008,honda_civic_lx,2,4,gas,149000,automatic,sedan,brown,0,honda
2007,chevrolet_trailblazer,3,6,gas,160000,automatic,SUV,grey,1,chevrolet
2003,ram_2500,3,6,diesel,143000,automatic,pickup,white,1,ram
1999,toyota_tacoma,2,6,gas,274471,manual,truck,red,1,toyota
2008,subaru_outback,2,4,gas,151372,automatic,wagon,unknown,1,subaru
2013,nissan_rogue,2,4,gas,100374,automatic,SUV,white,1,nissan
2002,jeep_grand_cherokee,1,8,gas,176500,automatic,SUV,grey,1,jeep
2012,ford_f-150,3,6,gas,159900,automatic,truck,red,1,ford
2014,toyota_rav4,3,4,gas,64000,automatic,SUV,silver,1,toyota
2011,jeep_wrangler_unlimited,3,6,gas,119548,automatic,SUV,unknown,1,jeep
2013,chevrolet_silverado_3500hd,3,8,diesel,120000,automatic,truck,unknown,1,chevrolet
2011,volkswagen_jetta,3,4,gas,118513,manual,sedan,black,0,volkswagen
2009,ford_f-150,3,8,gas,111600,automatic,truck,red,1,ford
2008,nissan_altima,3,6,gas,191000,automatic,sedan,red,0,nissan
2013,ford_f-250_super_duty,3,8,gas,36851,automatic,truck,green,1,ford
2011,ford_mustang,3,6,gas,41500,automatic,coupe,blue,0,ford
2007,chevrolet_corvette,3,8,gas,55150,manual,coupe,white,0,chevrolet
2015,chrysler_200,3,4,gas,60543,automatic,sedan,blue,0,chrysler
2018,ford_focus,3,4,gas,36059,automatic,hatchback,brown,0,ford
2018,subaru_outback,3,4,gas,30708,automatic,wagon,grey,1,subaru
2010,ford_f-250,3,8,diesel,21500,automatic,truck,white,1,ford
2010,honda_civic,3,4,gas,94132,automatic,coupe,white,0,honda
2017,hyundai_elantra,2,4,gas,79906,automatic,sedan,grey,0,hyundai
2002,ford_f-150,1,8,gas,176500,automatic,pickup,white,1,ford
2009,nissan_altima,3,4,gas,97000,automatic,sedan,unknown,0,nissan
2007,toyota_tundra,1,8,gas,139000,automatic,truck,blue,0,toyota
2015,ram_1500,3,6,gas,74956,automatic,truck,black,1,ram
2012,toyota_tundra,2,8,gas,92240,automatic,pickup,grey,1,toyota
2007,cadillac_escalade,2,8,gas,124000,manual,SUV,unknown,1,cadillac
2018,chevrolet_impala,4,6,gas,36047,automatic,sedan,unknown,0,chevrolet
2017,ram_1500,3,8,gas,30300,automatic,pickup,unknown,1,ram
2017,honda_accord,4,4,gas,25000,manual,sedan,grey,0,honda
2008,ford_f-250,2,8,gas,102087,automatic,pickup,white,1,ford
2014,kia_soul,4,4,gas,97860,automatic,wagon,orange,0,kia
2011,jeep_liberty,2,6,gas,144555,automatic,SUV,grey,1,jeep
2011,ford_taurus,4,6,gas,31200,automatic,sedan,red,0,ford
2004,honda_accord,2,6,gas,205000,automatic,sedan,green,0,honda
2006,ford_f250_super_duty,2,10,gas,156516,automatic,pickup,grey,1,ford
2014,toyota_camry,2,4,gas,82054,automatic,sedan,silver,0,toyota
2012,ford_fusion_se,2,4,gas,133000,automatic,sedan,red,0,ford
2014,toyota_camry,4,4,gas,51,automatic,sedan,unknown,0,toyota
2018,ford_focus,4,4,gas,9800,automatic,sedan,black,0,ford
2013,ford_escape,3,4,gas,52680,automatic,SUV,green,1,ford
2015,volkswagen_jetta,4,4,gas,71000,automatic,sedan,unknown,0,volkswagen
2015,honda_odyssey,4,6,gas,58,automatic,mini-van,unknown,0,honda
2008,nissan_sentra,3,4,gas,137179,automatic,sedan,silver,0,nissan
1999,chevrolet_silverado,2,8,gas,152716,automatic,truck,blue,0,chevrolet
2009,toyota_prius,3,4,gas,130000,automatic,hatchback,blue,0,toyota
2007,chevrolet_trailblazer,2,6,gas,153000,automatic,SUV,blue,1,chevrolet
2017,honda_accord,4,4,gas,30,automatic,sedan,grey,0,honda
2006,ford_f350,2,8,diesel,79252,automatic,truck,red,1,ford
2014,volkswagen_passat,3,5,gas,98744,automatic,sedan,unknown,0,volkswagen
1998,ford_f-150,1,8,gas,145000,automatic,pickup,unknown,1,ford
2001,ford_f-150,2,6,gas,180000,automatic,pickup,red,1,ford
2017,ram_1500,2,8,gas,55886,automatic,truck,blue,1,ram
2002,ford_f-150,2,6,gas,122000,automatic,pickup,red,0,ford
1995,chevrolet_silverado_1500,2,8,gas,139000,automatic,truck,green,1,chevrolet
2011,ford_escape,3,6,gas,86000,automatic,SUV,brown,1,ford
2005,ford_explorer,3,6,gas,180000,automatic,SUV,yellow,1,ford
2005,jeep_grand_cherokee,2,8,gas,112000,automatic,SUV,blue,1,jeep
2010,honda_cr-v,2,4,gas,131798,automatic,SUV,silver,1,honda
2014,toyota_tacoma,3,6,gas,49700,automatic,truck,black,1,toyota
2009,ram_1500,3,8,gas,185000,automatic,pickup,unknown,1,ram
2017,jeep_wrangler_unlimited,4,6,gas,31320,automatic,SUV,grey,1,jeep
2003,ram_2500,2,6,diesel,200200,automatic,truck,unknown,1,ram
2005,honda_odyssey,1,6,gas,185000,automatic,van,unknown,0,honda
2011,chevrolet_malibu,2,4,gas,138000,automatic,sedan,white,0,chevrolet
2014,ford_mustang,3,8,gas,59630,manual,coupe,unknown,0,ford
2007,chevrolet_silverado_2500hd,3,8,diesel,137000,automatic,truck,unknown,1,chevrolet
1995,ford_f-250,2,8,diesel,274000,manual,truck,unknown,1,ford
2007,honda_accord,4,6,gas,170000,automatic,sedan,unknown,0,honda
2010,chevrolet_suburban,4,8,gas,163268,automatic,SUV,grey,1,chevrolet
2014,ford_f-150,4,6,gas,84772,automatic,pickup,black,1,ford
2006,chevrolet_silverado_1500,2,8,gas,218507,automatic,truck,unknown,0,chevrolet
2010,chevrolet_silverado_2500hd,2,8,diesel,185574,automatic,truck,black,1,chevrolet
2017,ford_escape,2,4,gas,35068,automatic,SUV,grey,0,ford
2008,chevrolet_silverado,2,8,gas,147398,automatic,pickup,silver,1,chevrolet
2009,chevrolet_silverado,2,8,gas,86000,automatic,truck,grey,1,chevrolet
2013,ford_f150,2,6,gas,98000,automatic,pickup,blue,1,ford
2009,chevrolet_silverado,2,6,gas,142000,automatic,pickup,unknown,1,chevrolet
2016,hyundai_elantra,3,4,gas,47000,automatic,sedan,blue,0,hyundai
2009,chevrolet_silverado_3500hd,2,8,diesel,209616,automatic,truck,red,1,chevrolet
2008,ram_2500,2,6,diesel,147398,automatic,truck,white,1,ram
2017,chevrolet_malibu,4,4,gas,12000,automatic,sedan,unknown,0,chevrolet
2010,dodge_grand_caravan,3,6,gas,158436,automatic,mini-van,silver,0,dodge
2016,jeep_grand_cherokee,4,6,gas,35000,automatic,SUV,white,1,jeep
2014,honda_accord,2,4,gas,80000,automatic,sedan,silver,0,honda
2012,toyota_camry,3,4,gas,67336,automatic,sedan,white,0,toyota
2011,gmc_sierra_1500,4,8,gas,87050,automatic,pickup,silver,0,gmc
2012,gmc_sierra_2500hd,4,8,gas,100230,automatic,pickup,silver,1,gmc
2012,ford_f-150,1,8,gas,146000,automatic,truck,silver,1,ford
2006,chevrolet_silverado_1500,2,6,gas,162000,automatic,truck,red,1,chevrolet
2009,honda_civic_lx,3,4,gas,143236,automatic,sedan,silver,0,honda
2004,jeep_wrangler,3,6,gas,96000,other,SUV,black,1,jeep
2006,gmc_sierra_2500hd,2,8,gas,230000,automatic,truck,white,1,gmc
2006,ford_ranger,2,4,gas,156516,manual,pickup,custom,0,ford
2000,honda_accord,2,6,gas,164000,automatic,coupe,white,0,honda
2011,ford_expedition,3,8,gas,146000,automatic,SUV,white,1,ford
2012,ford_focus_se,3,4,gas,79000,automatic,sedan,unknown,0,ford
2005,ram_2500,2,6,diesel,270000,automatic,truck,white,1,ram
2010,honda_civic,3,4,gas,141000,automatic,sedan,red,0,honda
2011,ford_f350_super_duty,3,8,diesel,205000,automatic,pickup,black,1,ford
2018,chevrolet_camaro,4,6,gas,13000,automatic,coupe,unknown,0,chevrolet
2018,ford_f-250_super_duty,3,8,gas,55000,automatic,truck,white,0,ford
2002,jeep_grand_cherokee,2,6,gas,250000,automatic,offroad,blue,1,jeep
2012,chevrolet_tahoe,3,8,gas,164300,automatic,SUV,white,1,chevrolet
2006,ram_1500,3,8,gas,146331,automatic,pickup,unknown,1,ram
2015,chevrolet_colorado,3,6,gas,19068,automatic,pickup,unknown,1,chevrolet
2015,chevrolet_silverado,2,8,gas,96000,automatic,pickup,white,1,chevrolet
2016,nissan_maxima,3,6,gas,56000,automatic,sedan,unknown,0,nissan
2017,chevrolet_equinox,2,4,gas,125015,automatic,SUV,white,0,chevrolet
2013,chevrolet_silverado_3500hd,3,8,diesel,120000,automatic,truck,black,1,chevrolet
2015,chrysler_200,3,4,gas,60543,automatic,sedan,blue,0,chrysler
2003,volkswagen_jetta,2,4,gas,170000,automatic,sedan,grey,0,volkswagen
2016,subaru_forester,3,4,gas,103065,other,wagon,silver,1,subaru
2015,subaru_outback,3,4,gas,102887,other,wagon,green,1,subaru
