,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,brand
43927,5200,1994,dodge dakota,3,8,gas,35560,automatic,truck,black,0,dodge
43928,16900,2009,ford f-250 sd,3,8,gas,59000,automatic,truck,white,1,ford
43930,16100,2013,chevrolet camaro lt coupe 2d,2,6,gas,65820,other,coupe,black,0,chevrolet
43931,8995,2007,ford f-150,3,8,gas,122030,automatic,pickup,unknown,1,ford
43932,11950,2015,toyota tacoma,3,6,gas,78327,automatic,truck,silver,1,toyota
43933,23400,2014,ford f150 supercrew cab xlt,2,6,gas,66048,other,pickup,unknown,1,ford
43934,12950,2006,chevrolet silverado 1500,3,8,gas,170755,automatic,truck,red,1,chevrolet
43935,10399,2014,nissan murano,3,6,gas,134831,automatic,SUV,silver,1,nissan
43936,3000,2007,honda civic,2,4,gas,142000,automatic,sedan,blue,0,honda
43937,30800,2016,chevrolet silverado 1500 crew,2,8,gas,89998,automatic,pickup,black,1,chevrolet
43938,5995,2008,jeep liberty,3,6,gas,134591,manual,SUV,white,0,jeep
43939,27950,2014,chevrolet silverado 1500,3,8,gas,92316,automatic,truck,black,1,chevrolet
43940,4700,2012,ford escape,2,6,gas,156916,automatic,SUV,red,1,ford
43941,12999,2007,jeep wrangler,2,6,gas,133051,automatic,SUV,blue,1,jeep
43942,3500,2004,chevrolet trailblazer,2,6,gas,181384,automatic,SUV,brown,1,chevrolet
43943,5500,1997,jeep wrangler,2,6,gas,167529,automatic,SUV,blue,1,jeep
43944,2395,2000,honda accord,2,6,gas,149000,automatic,sedan,grey,0,honda
43945,5995,2005,nissan maxima,2,6,gas,92541,automatic,sedan,unknown,0,nissan
43946,5995,2010,toyota camry,2,4,gas,152113,automatic,sedan,silver,0,toyota
43947,4895,2003,hyundai santa fe,2,6,gas,140657,automatic,SUV,white,1,hyundai
43948,4962,2004,nissan maxima,2,6,gas,107803,automatic,sedan,silver,0,nissan
43949,3600,2004,honda pilot,2,6,gas,110559,automatic,SUV,unknown,1,honda
43950,8850,2007,chevrolet trailblazer,2,6,gas,92134,automatic,SUV,silver,1,chevrolet
43951,5000,2006,chevrolet colorado,2,5,gas,231580,automatic,truck,silver,1,chevrolet
43952,30990,2017,chevrolet suburban,3,8,gas,68042,automatic,SUV,grey,1,chevrolet
43953,1800,2006,ford escape,2,6,gas,170000,automatic,SUV,grey,1,ford
43954,12995,2017,ford escape,4,4,gas,71000,automatic,SUV,grey,0,ford
43955,8199,2008,honda cr-v,3,4,gas,155363,automatic,SUV,blue,1,honda
43956,10995,2017,nissan sentra,4,4,gas,27000,automatic,sedan,grey,0,nissan
43957,9399,2009,honda pilot,3,6,gas,172517,automatic,SUV,blue,1,honda
43958,5995,2003,jeep grand cherokee laredo,3,6,gas,163000,automatic,SUV,black,1,jeep
43959,7600,2017,hyundai elantra,3,4,gas,38902,automatic,sedan,blue,0,hyundai
43960,8995,2013,dodge grand caravan,3,6,gas,98000,automatic,van,blue,0,dodge
43961,3199,2001,chevrolet tahoe,3,8,gas,205987,automatic,SUV,green,1,chevrolet
43962,10999,2017,honda civic,4,4,gas,30000,automatic,sedan,silver,0,honda
43963,10999,2017,honda accord,4,4,gas,40000,automatic,sedan,black,0,honda
43964,11999,2017,nissan rogue,4,4,gas,30000,automatic,SUV,black,0,nissan
43965,10900,2007,jeep wrangler,3,6,gas,105993,manual,SUV,red,1,jeep
43966,4500,2003,ford f-150,3,8,gas,146000,automatic,pickup,unknown,0,ford
43967,5500,2003,chevrolet silverado,2,8,gas,270000,automatic,truck,silver,1,chevrolet
43968,10500,2007,ford f-150,3,8,gas,137000,automatic,truck,white,1,ford
43969,25990,2007,ford mustang,3,8,gas,37999,manual,coupe,unknown,0,ford
43970,500,2004,jeep grand cherokee,2,6,gas,217000,automatic,SUV,unknown,1,jeep
43971,15995,2006,ford f350,3,8,diesel,176000,automatic,truck,blue,1,ford
43972,8650,2012,buick enclave,4,6,gas,128369,automatic,SUV,silver,0,buick
43973,9000,2010,ford edge,3,6,gas,126000,automatic,SUV,grey,1,ford
43974,10995,2008,ford f150,3,8,gas,148000,automatic,truck,white,1,ford
43975,15995,1999,ford f250,3,8,diesel,169000,automatic,SUV,blue,1,ford
43976,21000,2007,chevrolet silverado,2,8,diesel,153000,automatic,truck,white,1,chevrolet
43977,7000,2011,honda accord,1,4,gas,130000,automatic,sedan,black,0,honda
43978,11000,2006,ram 2500,2,8,gas,154000,automatic,pickup,black,1,ram
43979,5995,2003,jeep grand cherokee laredo,3,8,gas,163000,automatic,SUV,black,1,jeep
43980,19995,2015,buick enclave,3,6,gas,78327,automatic,SUV,white,1,buick
43981,13995,2008,chevrolet silverado 1500,3,8,gas,93300,automatic,truck,grey,1,chevrolet
43982,12995,2013,nissan rogue,3,4,gas,46150,automatic,wagon,unknown,1,nissan
43983,14995,2013,honda cr-v,3,4,gas,60150,automatic,wagon,brown,1,honda
43984,10995,2011,ford explorer,3,6,gas,128200,automatic,wagon,black,1,ford
43985,20995,2013,ram 1500,3,8,gas,96100,automatic,truck,white,1,ram
43986,2995,2000,honda cr-v,3,4,gas,214000,automatic,SUV,silver,1,honda
43987,5995,2004,ford f-250,3,8,gas,153057,automatic,pickup,blue,1,ford
43988,14995,2011,ford ranger,3,6,gas,54200,automatic,truck,grey,1,ford
43990,13950,2018,ford fusion,3,4,hybrid,80750,automatic,sedan,white,0,ford
43991,21900,2011,ford f250,3,8,diesel,105000,automatic,truck,unknown,1,ford
43992,15500,2011,ford f-150,3,8,gas,156000,automatic,truck,white,1,ford
43993,3990,2002,subaru forester,3,4,gas,162245,automatic,wagon,silver,1,subaru
43994,12000,2013,chevrolet traverse,2,6,gas,109000,automatic,SUV,unknown,0,chevrolet
43995,5595,2010,dodge grand caravan,2,6,gas,170165,automatic,van,silver,0,dodge
43996,8995,2011,buick enclave,4,6,gas,99696,automatic,SUV,black,0,buick
43997,2695,2004,honda civic,2,4,gas,212000,automatic,coupe,black,0,honda
43998,9000,2010,chevrolet silverado,2,8,gas,89000,automatic,pickup,white,0,chevrolet
43999,14000,2003,ford f-250,3,8,diesel,150000,automatic,truck,red,1,ford
44000,7499,2006,toyota prius,3,4,hybrid,103623,automatic,sedan,unknown,0,toyota
44001,800,2002,toyota camry,1,4,gas,300000,automatic,sedan,silver,0,toyota
44002,8850,2010,toyota rav4,3,4,gas,131500,automatic,SUV,black,0,toyota
44003,32000,2013,ford f-250,3,8,diesel,118000,automatic,pickup,white,1,ford
44004,25700,2009,jeep wrangler,3,6,gas,103000,automatic,offroad,black,1,jeep
44005,11500,2015,ford escape,3,4,gas,74500,automatic,SUV,red,0,ford
44006,25600,2017,ford mustang gt coupe 2d,2,8,gas,42957,other,coupe,unknown,0,ford
44007,23000,2014,ford f150 supercrew cab xlt,2,6,gas,77994,other,pickup,unknown,1,ford
44008,9875,2009,jeep wrangler,2,6,gas,95323,manual,convertible,black,1,jeep
44009,4900,2005,ford explorer,3,6,gas,185000,automatic,SUV,unknown,1,ford
44010,23500,2014,chevrolet silverado,3,8,gas,147500,automatic,truck,unknown,1,chevrolet
44011,5125,2010,subaru outback,2,4,gas,256707,automatic,wagon,grey,1,subaru
44012,6800,2006,toyota tacoma,2,6,gas,204000,automatic,pickup,black,0,toyota
44013,14500,2016,honda cr-v,3,4,gas,39000,automatic,SUV,silver,0,honda
44014,8995,2008,ram 2500,2,6,diesel,147398,automatic,truck,red,1,ram
44015,14950,2011,chevrolet silverado 2500hd,3,8,gas,198200,automatic,truck,black,1,chevrolet
44016,19500,2012,chevrolet silverado,3,8,gas,118500,automatic,truck,white,1,chevrolet
44017,13897,2017,toyota corolla,3,4,gas,34293,automatic,sedan,white,0,toyota
44018,11499,2017,nissan sentra,3,4,gas,42761,automatic,sedan,grey,0,nissan
44019,12399,2017,nissan sentra,3,4,gas,26031,automatic,sedan,white,0,nissan
44020,4900,2001,chevrolet tahoe,2,8,gas,244665,automatic,SUV,white,1,chevrolet
44021,17500,2016,honda accord,4,4,gas,74352,automatic,sedan,silver,0,honda
44022,3500,2004,ford f150,2,6,gas,186000,automatic,truck,white,0,ford
44023,12500,2002,jeep wrangler,3,6,gas,94880,manual,offroad,unknown,1,jeep
44024,11500,2004,ford f-250 super duty,2,8,diesel,272000,automatic,truck,unknown,1,ford
44025,8875,2010,ford f250,3,8,diesel,126000,manual,pickup,silver,1,ford
44026,4750,2005,chevrolet silverado 1500,2,8,gas,158000,automatic,pickup,grey,1,chevrolet
44027,9500,2004,chevrolet silverado,2,8,gas,169000,automatic,pickup,white,1,chevrolet
44028,9499,2001,jeep wrangler,3,6,gas,163556,automatic,SUV,blue,1,jeep
44030,18990,2013,ford f250,2,8,gas,45915,automatic,truck,white,0,ford
44031,15990,2012,chevrolet silverado,2,8,gas,73209,automatic,pickup,white,1,chevrolet
44032,22990,2015,ford f250,2,8,gas,56226,automatic,truck,white,0,ford
44033,14990,2008,ford f350,2,8,gas,35444,automatic,truck,white,0,ford
44034,19990,2014,ford f250,2,8,gas,61876,automatic,truck,white,0,ford
44035,23990,2015,ford f150,2,6,gas,58020,automatic,pickup,unknown,1,ford
44036,4595,2007,ford edge,3,6,gas,171000,automatic,SUV,silver,0,ford
44037,25885,2014,ram 1500,2,6,diesel,74491,automatic,truck,white,1,ram
44038,15300,2012,ford f-150,3,6,gas,201000,automatic,truck,unknown,1,ford
44039,10900,2003,ford f-250 sd,2,8,diesel,170000,automatic,truck,white,1,ford
44040,16990,2017,ram 1500,2,6,gas,41491,automatic,pickup,white,0,ram
44041,4500,1999,subaru forester,2,4,gas,243850,automatic,SUV,unknown,1,subaru
44042,13250,2009,chevrolet silverado 3500hd,2,8,gas,142000,automatic,truck,black,1,chevrolet
44043,14500,2011,chevrolet silverado 1500,2,8,gas,96550,automatic,pickup,silver,1,chevrolet
44044,14000,2016,ford fusion se,4,4,gas,62000,automatic,sedan,silver,0,ford
44045,4500,2002,gmc yukon,2,8,gas,217019,automatic,SUV,white,1,gmc
44046,3500,2002,chevrolet suburban,1,8,gas,134000,automatic,SUV,blue,0,chevrolet
44047,9499,2012,volkswagen passat,3,4,diesel,102200,automatic,sedan,unknown,0,volkswagen
44048,4800,2008,ford fusion,3,6,gas,134293,automatic,sedan,black,0,ford
44049,22500,2017,ford f250,2,8,gas,117000,automatic,pickup,white,1,ford
44050,6000,2010,toyota corolla,3,4,gas,89910,automatic,sedan,unknown,0,toyota
44051,30487,2015,toyota tundra,4,8,gas,52500,automatic,truck,unknown,1,toyota
44052,11000,2005,ford f150,3,8,gas,93692,automatic,truck,black,1,ford
44053,17250,2016,ford f250 super duty,2,8,gas,52000,automatic,pickup,white,1,ford
44054,6790,2008,honda civic,2,4,gas,135399,manual,sedan,blue,0,honda
44057,23900,2009,ram 2500,2,6,diesel,136516,automatic,truck,unknown,1,ram
44058,3450,2012,nissan altima,2,4,gas,170000,automatic,sedan,unknown,0,nissan
44059,5800,2009,toyota camry,3,4,gas,102960,automatic,sedan,silver,0,toyota
44060,8995,2008,ford ranger,3,6,gas,89710,automatic,pickup,white,1,ford
44061,7600,2006,toyota rav4,3,4,gas,146331,automatic,SUV,red,0,toyota
44062,4500,1996,jeep grand cherokee,3,8,gas,99000,automatic,SUV,red,1,jeep
44063,4500,2000,ford ranger,3,6,gas,139000,automatic,truck,blue,1,ford
44064,6499,2010,ford escape,3,4,gas,126000,automatic,SUV,white,0,ford
44065,3900,2004,nissan frontier,2,4,gas,153000,manual,pickup,silver,0,nissan
44066,2000,1997,jeep cherokee,3,6,gas,170000,automatic,SUV,unknown,1,jeep
44067,15500,2018,chevrolet silverado,2,8,gas,73095,automatic,truck,white,1,chevrolet
44069,8950,2011,subaru forester,3,4,gas,120000,automatic,SUV,blue,1,subaru
44070,21890,2013,ford f-150,2,6,gas,91537,automatic,pickup,unknown,1,ford
44071,10700,2014,dodge charger,2,6,gas,122265,automatic,sedan,blue,0,dodge
44072,2500,2006,dodge grand caravan,2,6,gas,156516,automatic,mini-van,green,0,dodge
44073,8888,2007,ford mustang,3,6,gas,137000,automatic,coupe,red,0,ford
44074,3995,2007,hyundai santa fe,3,6,gas,178000,automatic,SUV,brown,0,hyundai
44075,28999,2017,ford expedition,3,10,gas,38902,other,SUV,unknown,1,ford
44076,6995,2009,ford escape,3,4,gas,127000,automatic,SUV,black,0,ford
44077,25390,2018,dodge charger,4,6,gas,18852,automatic,sedan,red,0,dodge
44078,5995,2011,ford edge,3,6,gas,200000,automatic,SUV,blue,0,ford
44079,3995,2011,nissan versa,3,4,gas,155000,automatic,hatchback,silver,0,nissan
44080,12250,2010,chevrolet silverado 1500,3,8,gas,120691,automatic,pickup,white,0,chevrolet
44081,10000,2006,ford f350,2,8,diesel,210000,automatic,truck,unknown,1,ford
44082,4400,2007,chevrolet silverado,2,8,gas,176000,automatic,truck,blue,1,chevrolet
44083,2500,2004,ford escape,2,4,gas,159400,automatic,SUV,white,0,ford
44084,10990,1993,chevrolet corvette,3,8,gas,55001,automatic,coupe,red,0,chevrolet
44085,6985,2013,ford focus se,3,4,gas,98000,automatic,sedan,black,0,ford
44087,2800,2006,dodge charger,2,6,gas,156516,automatic,coupe,unknown,0,dodge
44088,5999,2009,nissan sentra,3,4,gas,130000,automatic,sedan,black,0,nissan
44089,14900,2013,dodge grand caravan,2,6,gas,106375,automatic,mini-van,black,0,dodge
44090,3000,2006,gmc yukon,2,8,gas,274000,automatic,SUV,grey,1,gmc
44091,3400,2009,ford fusion se,2,6,gas,142000,automatic,sedan,black,0,ford
44092,15400,2006,chevrolet corvette,3,8,gas,103000,automatic,convertible,red,0,chevrolet
44093,9500,2009,hyundai santa fe,3,4,gas,100350,automatic,SUV,red,0,hyundai
44094,4500,2010,volkswagen jetta,3,5,gas,142000,manual,sedan,silver,0,volkswagen
44095,16999,2016,chrysler town & country,3,6,gas,100761,automatic,mini-van,unknown,0,chrysler
44097,15995,2015,ram 1500,4,8,gas,99000,automatic,pickup,grey,0,ram
44098,2995,2006,ford focus,3,4,gas,92576,automatic,hatchback,green,0,ford
44099,3850,2008,hyundai sonata,2,4,gas,158000,automatic,sedan,green,0,hyundai
44100,7900,2005,jeep wrangler,3,4,gas,97238,manual,convertible,red,1,jeep
44101,18700,2012,ram 1500,2,8,gas,82000,automatic,pickup,grey,1,ram
44102,4450,2007,subaru forester,3,4,gas,140000,automatic,wagon,silver,1,subaru
44103,2550,2007,ford escape,2,4,gas,200000,manual,SUV,black,0,ford
44104,3550,2008,kia sorento,2,4,gas,119000,automatic,SUV,grey,0,kia
44105,15900,2014,dodge grand caravan,3,6,gas,43236,automatic,SUV,blue,0,dodge
44106,25500,2018,toyota tacoma,4,4,gas,4500,automatic,pickup,white,0,toyota
44108,11000,2011,ford mustang,3,8,gas,145000,manual,convertible,blue,0,ford
44109,10900,2013,toyota camry le,3,4,gas,54900,automatic,sedan,silver,0,toyota
44110,3860,2007,toyota prius,2,4,hybrid,161278,automatic,hatchback,silver,0,toyota
44111,6999,2007,toyota camry le,2,4,gas,101190,automatic,sedan,white,0,toyota
44112,6490,2008,honda civic,2,4,gas,142532,manual,sedan,unknown,0,honda
44113,3995,2014,ram 1500,3,8,gas,95000,automatic,pickup,unknown,1,ram
44114,14000,2007,toyota tundra,3,8,gas,90000,automatic,pickup,grey,1,toyota
44115,4995,2012,volkswagen jetta,2,4,gas,120000,automatic,sedan,brown,0,volkswagen
44116,1200,2004,gmc sierra,1,8,gas,180000,automatic,pickup,black,1,gmc
44117,3500,2007,dodge grand caravan,2,6,gas,113000,automatic,mini-van,blue,0,dodge
